objid,ra,dec,u,g,r,i,z,redshift
1237657191446806700,10.8523153268105,0.252731609648107,19.56561,17.67951,16.65419,16.20159,15.8628,0.1088058
1237666406845645132,31.5775864440001,-0.940756940723447,19.27932,18.12373,17.58877,17.29831,17.17622,0.1088057
1237649921113325621,15.2986640954333,15.6429168687523,20.61766,18.40582,17.28022,16.76383,16.49701,0.1087908
1237663783130235131,15.1166570324191,-0.716820094274309,19.85287,18.13967,17.18747,16.8082,16.43236,0.1087628
1237652900762091612,32.3256164752162,-8.69401712384093,19.13516,17.77396,17.09016,16.72377,16.5067,0.1087616
1237653472514015293,34.8554996780142,-8.05059621594896,19.68394,17.67766,16.68278,16.24311,15.9353,0.1087572
1237652615666925642,21.3207546234295,-10.6974751263635,18.69333,16.72649,15.69624,15.24337,14.9164,0.1087512
1237653472514080842,34.996548059147,-7.99052506745617,20.04075,18.09297,17.1278,16.69089,16.39598,0.1087484
1237652946378555519,0.927190160125491,-10.9969957617463,18.78737,17.41982,16.69729,16.30356,16.06352,0.108737
1237663784202141927,10.8840301855134,0.17326964689875,20.12942,17.98284,17.0161,16.53186,16.17528,0.1087367
1237649963531960523,56.9244265842376,-5.54984650467381,20.59502,18.49694,17.42853,16.97725,16.57692,0.1087262
1237663783128531145,11.1455308349393,-0.798989043502889,19.88062,18.33553,17.59049,17.18378,16.8822,0.1087214
1237663237131731077,57.8483531688333,-1.15946982062523,20.10032,18.01368,16.76368,16.18341,15.68043,0.1087138
1237663784202076243,10.6631320658877,0.119756983874909,20.08122,18.24917,17.22975,16.81452,16.4801,0.1087041
1237652949064745150,5.20076211332952,-8.80061235203008,20.72886,18.63354,17.62081,17.17693,16.8186,0.1087024
1237653650772918439,27.5398783112498,12.9751162725531,21.2558,18.7826,17.71886,17.25798,16.84535,0.1086991
1237679437737230472,26.9799799439698,-8.10383464484066,19.73952,18.15321,17.25265,16.75703,16.42265,0.1086982
1237653500431827056,35.1979324844249,-9.62462862299475,19.20093,17.61835,16.82505,16.37175,16.11119,0.1086965
1237670955178131581,25.5929341354821,-10.2555602658465,18.80849,17.58446,17.05851,16.62357,16.47962,0.1086921
1237663237131403352,57.1115202207416,-1.23169374543507,19.98096,18.70604,18.01185,17.59137,17.36643,0.108681
1237649921117061222,24.1354606231042,15.1926487051557,20.44788,18.49582,17.44591,16.97013,16.57384,0.1086679
1237673701815353496,35.8264680148955,-8.61834706783835,19.91393,18.03658,17.01582,16.46965,16.04241,0.1086504
1237663783127154878,8.03397036308271,-0.746666351983528,19.13977,17.98104,17.56062,17.26753,17.10885,0.1086416
1237663784741634197,16.9006925554992,0.535179979899604,19.65491,18.32853,17.60115,17.2322,16.99775,0.1086341
1237663783125188773,3.52833068935311,-0.647475873414048,21.01214,18.98416,17.84331,17.35131,16.9395,0.1086258
1237652629099839635,2.96640909506446,-10.8027675362578,20.01873,17.8708,16.79886,16.34707,15.98649,0.1086226
1237652899699032304,56.9941497985767,-6.8470088271721,19.34873,18.13609,17.66384,17.33385,17.15772,0.108619
1237663277928874149,2.56419522174599,0.467733277186081,19.69459,17.83646,16.79557,16.33732,15.96495,0.1086044
1237653502042308751,34.8554358807158,-8.30940668259238,19.98616,18.38573,17.6043,17.16152,16.87296,0.1086017
1237663783123878054,0.537656020114072,-0.712418395325077,20.26655,18.30197,17.26582,16.82709,16.48762,0.1085999
1237652615666991173,21.4824014044899,-10.7518598161357,20.35006,18.44216,17.45285,17.03473,16.73388,0.1085742
1237649918971216049,27.8875024483575,13.1266433470882,19.52528,17.58972,16.54906,16.02934,15.62288,0.1085734
1237666300017049865,46.5616390686771,-0.425216359472891,20.35557,18.42066,17.41273,16.99895,16.61296,0.1085719
1237666300017442983,47.4194552840411,-0.534195900629627,20.77804,18.32559,17.26753,16.77725,16.39476,0.1085619
1237649963530191108,52.8806374811883,-5.96839858554424,20.74735,18.66186,17.63774,17.21127,16.83431,0.1085575
1237666300553920612,46.4445097734471,-0.19686266199155,19.74076,17.76322,16.72016,16.26563,15.87846,0.1085543
1237657191444709555,6.03626254169291,0.379077389897519,19.97149,18.26493,17.20794,16.68054,16.17474,0.1085512
1237652900763402339,35.458000666785,-8.6406295760406,19.2859,17.98614,17.56999,17.22004,17.03667,0.10855
1237652901307351138,51.5867354210536,-6.4837073224148,20.49217,18.31692,17.30198,16.84595,16.48237,0.1085467
1237653502042308712,34.7861040982149,-8.37512133364005,19.10529,17.38484,16.41779,15.94016,15.5641,0.1085378
1237670955713364049,21.7876520668669,-10.0233272857779,19.13637,17.84533,17.14361,16.71362,16.45479,0.1085305
1237663238741622872,56.1316456112126,0.00665193910607019,18.80729,17.01446,16.03047,15.50813,15.15492,0.1085292
1237679167160516748,28.0350427884405,14.9448265560842,20.23216,18.22783,17.21845,16.79604,16.42521,0.1085235
1237663783127416934,8.56081351130136,-0.739947301455701,20.24754,18.4192,17.4975,17.11445,16.80265,0.1084952
1237663784741568680,16.683011131689,0.562355278956466,19.65173,18.34054,17.63672,17.24206,17.00139,0.1084831
1237663238204752000,56.1995245705936,-0.205830402357396,19.56188,17.30867,16.16063,15.64304,15.21414,0.108483
1237660024523325544,44.7602847448759,-1.1165537236069,19.62927,18.33648,17.74541,17.37903,17.18076,0.1084765
1237652616203927627,21.5708930438906,-10.4291644164961,19.16039,18.13042,17.73373,17.42391,17.30594,0.1084661
1237678617420628138,6.32845819386472,1.26693735130366,19.46019,17.90635,17.13755,16.75012,16.48206,0.1084646
1237663784741699730,17.0574942254109,0.611482893335956,19.28393,17.30378,16.29556,15.8372,15.46706,0.1084496
1237663543697211533,2.81454610666867,0.263404250843185,19.32963,17.88715,17.04513,16.62059,16.30321,0.1084463
1237672796109930578,4.96088215176931,-10.7094411007071,20.83836,18.636,17.66537,17.24989,16.9475,0.1084403
1237649920581697648,27.6563939630445,14.4994479437361,19.03107,17.13314,16.23705,15.82763,15.48242,0.1084218
1237652900750622933,5.88849154086685,-9.94868652599507,19.21898,17.98744,17.33331,16.98413,16.73556,0.1084192
1237663783129186421,12.6927058149865,-0.713129750930592,20.54569,18.65763,17.53144,17.00107,16.5116,0.1084121
1237660241385750682,46.1924055725622,0.46027087276279,20.24631,18.29768,17.31184,16.88053,16.516,0.1084104
1237649962453893193,47.0674361287715,-7.54678780101342,20.23571,18.5811,17.63168,17.15521,16.78833,0.1084098
1237673019446329380,5.38269793656752,-11.1313292243789,19.90431,18.39803,17.5525,17.13761,16.83136,0.1083964
1237666299485028552,57.5406329787595,-1.00720590910944,19.58215,18.24468,17.46666,17.05863,16.75097,0.1083932
1237649963530125490,52.7117730372898,-6.04584567876751,18.99984,17.90894,17.39965,17.0095,16.87552,0.108383
1237663784218460341,48.1047912738785,0.196108290241835,19.56395,17.47289,16.4248,15.99733,15.62252,0.1083825
1237663784741568743,16.7455668538951,0.432317112908853,20.81087,18.74575,17.69862,17.2671,16.91294,0.1083778
1237649962459857042,60.7620858405506,-5.76503211789344,19.58509,17.77868,16.89715,16.43986,16.09496,0.1083772
1237670956250234953,21.8132406966002,-9.77742798442764,20.26471,18.66806,17.74613,17.33265,17.08252,0.108376
1237673701278679182,36.4444632992321,-8.75272289610456,20.3975,18.38117,17.38037,16.95201,16.59213,0.1083691
1237653651846856901,28.0577508476741,13.7696800839672,20.25494,18.3433,17.23859,16.72374,16.30184,0.108357
1237679437740703835,34.8646617434992,-7.75946302986777,20.3977,17.73787,16.71173,16.26834,15.94433,0.1083512
1237663784202141905,10.8580076818844,0.198361849392973,18.88073,17.27523,16.38675,15.95314,15.6113,0.1083392
1237663783663108353,5.93991921837975,-0.269844453949688,19.65776,17.64532,16.61818,16.14719,15.80799,0.1083391
1237653500432679003,37.1619755030998,-9.43257385842129,19.5442,17.91413,17.05692,16.58003,16.30743,0.1083361
1237660241386209440,47.2950809797118,0.58040712455143,19.36325,18.1932,17.56653,17.13181,16.89815,0.108332
1237663784198733994,3.08042148404751,0.118273822455625,18.58254,17.27244,16.6117,16.18461,15.87765,0.1083246
1237649963530125471,52.7000566399666,-6.10273933012403,19.71716,18.36392,17.66426,17.24642,17.04603,0.1083199
1237663784217673969,46.3279071321437,0.196574763366594,19.51425,18.24956,17.76809,17.44818,17.28592,0.108314
1237663277929005147,2.81140964387797,0.477785823204238,18.0048,16.34387,15.38591,14.92097,14.52813,0.1083039
1237653650772066428,25.5355549517287,13.110737030803,18.61744,17.30492,16.56092,16.12903,15.87139,0.108301
1237663543697342604,3.01122696037072,0.33358779162682,19.75381,18.0059,16.996,16.53958,16.17272,0.1082892
1237653500433924216,40.0895956286088,-9.18680286569638,19.06396,17.07766,16.08936,15.65355,15.29998,0.1082861
1237652947990872145,4.80162451478338,-9.67830463310439,18.90702,17.74692,17.11629,16.72565,16.53503,0.1082787
1237666338114633998,15.2381596476339,-0.961391160822553,19.50716,18.33646,17.72883,17.33104,17.10993,0.1082769
1237649921118765213,28.1127482845849,14.8766069553924,19.30792,18.13922,17.47681,17.09514,16.84423,0.1082587
1237652901824233555,5.49312690915188,-8.96884137271405,19.74898,17.84711,16.88504,16.46898,16.15514,0.1082543
1237666301628055731,47.4134520664935,0.655480273443721,20.08914,18.46095,17.51576,17.03286,16.68135,0.1082477
1237652899149578258,27.9958406189063,-10.3141450417626,20.07568,18.28954,17.33169,16.90867,16.55935,0.1082463
1237649962459857115,60.7578813412201,-5.84516748349351,19.81651,18.38509,17.65642,17.26788,16.95235,0.1082454
1237649918434345255,27.8274718018644,12.7771618396712,19.86797,18.46942,17.78223,17.45816,17.17435,0.1082444
1237663783660683394,0.335012858969233,-0.223505956474949,20.09524,18.01798,16.97467,16.42641,16.00226,0.1082388
1237663277928808593,2.36275502816503,0.488887952007135,19.90643,18.2338,17.34349,17.03021,16.70883,0.1082283
1237652946378686531,1.18318733875608,-10.8678835459332,18.71073,17.44316,16.80306,16.44192,16.19157,0.1082261
1237663784209023194,26.5607349504426,0.150565774933991,19.79955,17.88043,16.86113,16.41619,16.04988,0.1082222
1237666299483062388,53.0323203959221,-0.989846178430782,19.50758,17.55625,16.50057,16.03476,15.6587,0.1082095
1237679437740703869,34.9274041807574,-7.66781477562352,20.62026,18.72689,17.70211,17.24959,16.91006,0.1082085
1237657190368477304,0.377041487361396,-0.508498125558889,19.67812,18.00596,17.27109,16.91521,16.63989,0.1082081
1237670957324894339,23.8552499078657,-8.64675264231088,19.21504,18.26767,17.86207,17.53947,17.41647,0.1081944
1237657189833769164,5.28173963904919,-0.925395737710356,18.43519,16.42506,15.39169,14.96889,14.60857,0.1081941
1237663716018880612,10.3322183960456,0.442306083209777,19.86189,18.42014,17.57526,17.10105,16.79016,0.1081927
1237653501505568881,35.0797130920015,-8.78640126301234,19.29266,17.51207,16.5472,16.11418,15.76587,0.1081876
1237663782593757388,15.9073984642675,-1.20056945144029,19.24584,17.48265,16.57351,16.16129,15.85955,0.1081867
1237666300553986187,46.5897346016018,-0.137181677473971,20.06614,17.97063,16.87056,16.39842,15.99138,0.1081864
1237663784202207355,10.964710060697,0.104606014433096,19.96289,18.16681,17.1836,16.70183,16.33092,0.1081802
1237670956791627849,32.1824363346217,-8.58293806364603,20.74338,18.63575,17.65829,17.2396,16.92267,0.1081795
1237652899138502746,2.27217492207065,-11.2442729133251,19.53284,18.14381,17.39433,16.9773,16.71041,0.108176
1237652900763533454,35.5961991279108,-8.42595889801502,19.31724,17.65759,16.86685,16.45092,16.15483,0.1081694
1237652946378358932,0.491994200017913,-10.9566873665381,20.67562,18.58805,17.64303,17.23593,16.92443,0.1081682
1237663784204107951,15.3658587413016,0.0125647508317069,19.85599,17.81101,16.79059,16.32287,15.92952,0.1081667
1237652900774674569,61.090588418777,-5.57221057924398,19.53672,17.61804,16.65667,16.16578,15.80718,0.1081655
1237663784199127307,4.00900879365903,0.0420184899297132,19.7005,18.10389,17.28533,16.87297,16.5368,0.1081589
1237649962996924628,61.0656542041323,-5.35560777352142,20.02055,18.16398,17.16116,16.71277,16.34202,0.1081578
1237666301090594901,46.1153362835969,0.263336847035917,18.93909,17.69512,17.01975,16.63162,16.42784,0.108155
1237666300558115037,56.1384014398008,-0.153641617636174,20.19807,18.1522,17.15207,16.68654,16.30648,0.1081483
1237649961922855059,60.5478712104393,-6.31709753662224,19.82211,18.57806,17.92744,17.51596,17.2445,0.1081454
1237663784217673956,46.2612478819814,0.177049680544198,20.78924,18.87848,17.88047,17.33296,16.84822,0.1081429
1237653652915028031,14.9777260705906,15.5646759089179,20.2567,18.09213,17.03871,16.55404,16.17613,0.1081361
1237652899163406513,59.8754846687104,-6.91524254241244,20.38841,18.42456,17.37446,16.91372,16.57208,0.1081316
1237663543697342635,3.04938746727254,0.303191233355516,20.0792,18.21712,17.23081,16.83304,16.49001,0.1081274
1237649920576454785,15.3489984433278,15.2108604278205,19.46601,17.79542,16.94524,16.49784,16.19378,0.1081253
1237652947459833908,18.3929027650391,-9.93058496193594,19.54043,18.27971,17.59213,17.2207,17.0335,0.1081239
1237670955176231027,21.2052509446379,-10.6186914143708,18.98219,17.67825,17.01062,16.63787,16.41586,0.1081194
1237670956255608959,34.2644210609177,-8.75530069439326,20.19193,17.92612,16.90858,16.41456,16.09169,0.1081167
1237652901837013219,34.9645670429269,-7.8141224397708,19.6882,17.9284,17.08246,16.67329,16.35075,0.1081153
1237663278467973191,7.57896600707554,0.937722039808985,19.46162,17.82653,16.92699,16.49592,16.16756,0.1081143
1237657070628831380,42.4666284354144,-0.071220143042588,20.48242,18.62308,17.6361,17.22563,16.91919,0.1081052
1237666301090398401,45.6008893749573,0.418029679813245,19.83028,17.66213,16.5969,16.12063,15.73266,0.1081013
1237652900762877975,34.1575772294123,-8.72526379664617,19.65181,18.11792,17.5348,17.13308,16.84348,0.1080863
1237672793425117331,2.58257238693915,-10.6223765372472,20.44796,18.55921,17.63576,17.25351,16.93313,0.1080825
1237670956791955559,32.9742959720778,-8.50689204568252,19.60349,18.35847,17.86179,17.53717,17.33341,0.1080809
1237663204918755457,10.5400560657542,0.662188528158763,18.88478,17.15052,16.25396,15.86004,15.53358,0.1080788
1237663783666122957,12.7577643012188,-0.211544128049532,20.21633,18.77645,17.9179,17.48003,17.11135,0.108078
1237649961384345862,56.9038652542079,-7.16432709348276,19.39832,18.35041,17.84425,17.5311,17.41902,0.1080702
1237653652915093639,15.1081989422129,15.5825248714536,20.27043,18.33918,17.29702,16.8457,16.5006,0.1080619
1237652900231643303,47.1354905103786,-7.78607842000841,19.98731,18.63832,17.86852,17.39521,17.11244,0.1080582
1237666339726688390,18.5224774659699,0.242342816888022,18.91521,17.82241,17.26844,16.95204,16.74726,0.1080512
1237670955713429719,22.0363096271403,-10.0160316459625,19.77369,18.49002,17.74604,17.28217,17.00733,0.1080417
1237652946916409460,3.1868814011701,-10.4174575875536,18.1723,16.9125,16.20583,15.7856,15.53091,0.1080398
1237672793425182867,2.62764687326381,-10.7936253005124,20.21539,18.47502,17.6411,17.13635,16.7869,0.1080368
1237680001987575946,31.5807624704248,-1.04397002796632,19.2988,17.75639,16.95556,16.5274,16.21125,0.1080354
1237652629099970650,3.22004403958901,-10.8021713955411,19.21415,17.40675,16.69921,16.21694,15.91054,0.1080312
1237663785278111935,16.0122310613644,0.875237805059743,19.6625,17.56791,16.54596,16.11852,15.76608,0.1080237
1237672796109144180,4.11213425721448,-9.09687974161328,20.65315,18.38934,17.36004,16.89771,16.51586,0.1080233
1237673016761516213,2.97524894895076,-11.2327829023308,20.17684,18.40567,17.37389,16.91499,16.5141,0.1080224
1237666300553920649,46.4799324527941,-0.160785860018882,20.32272,18.1125,17.02329,16.56457,16.14137,0.1080144
1237653652915028055,15.0033674341277,15.5619540631571,19.59811,17.92791,17.10612,16.68627,16.42023,0.1080092
1237663783127154871,8.02270369724748,-0.655443554674917,19.54069,17.70334,16.78621,16.38741,16.10141,0.1080076
1237673016761516061,2.9923526813364,-11.1888680554225,19.53467,20.62443,16.19186,15.75558,18.02283,0.1080061
1237670956791627855,32.1858515970027,-8.59979531611818,20.22065,18.54501,17.56541,17.1375,16.82512,0.1080052
1237666300553920703,46.5468909518686,-0.138741023476412,19.9811,17.72482,16.63964,16.17976,15.7962,0.1079919
1237649962453893195,47.068151278627,-7.55222586276561,20.238,18.31382,17.28981,16.84109,16.47116,0.1079772
1237666300554117376,46.9845309514768,-0.0386546026659418,20.27343,18.53043,17.60555,17.10659,16.70908,0.1079704
1237652901299093642,32.6328593342834,-8.42046343152403,19.60696,18.40818,17.78985,17.42584,17.1989,0.1079696
1237652616203534477,20.7312785248592,-10.3371885885627,18.30451,17.03218,16.40095,15.97887,15.76074,0.1079669
1237672796109144150,4.11189567685105,-9.06039766892868,19.95934,18.10293,17.08696,16.67519,16.31506,0.1079564
1237657069548929188,28.3529332918149,-0.904664137051793,20.45308,18.39265,17.40865,16.99231,16.59237,0.1079538
1237672796109275333,4.25495905199597,-9.41647652230107,18.89464,17.6159,16.94815,16.50771,16.29643,0.1079529
1237663782592380958,12.7786779981869,-1.1945699576488,18.93484,17.83054,17.37665,16.98658,17.00962,0.1079409
1237652630710845446,3.78376971884471,-9.55528511368007,19.29679,17.78429,17.09201,16.69348,16.4334,0.1079378
1237680240919969866,14.8680675832462,-8.60479637843387,20.32099,18.48738,17.56095,17.14114,16.8233,0.1079345
1237653500971188351,40.940690336881,-8.63468198879862,18.56396,17.43365,16.90941,16.56005,16.39936,0.1079294
1237652900212637847,3.28525483864897,-10.3175826511655,20.54982,18.79521,17.79617,17.36402,17.04044,0.1079282
1237652900762812456,33.9906438289966,-8.65507640127117,20.2775,18.26078,17.30015,16.87621,16.52753,0.1079264
1237663716556013703,10.9934949751838,1.01462720058668,18.5891,17.32219,16.60789,16.20647,15.93709,0.1079214
1237663543697342626,3.02390793708395,0.314570932444076,19.03948,17.72719,16.98143,16.60051,16.30747,0.1079045
